Massachusetts           47.54    29.03    23.43
Michigan                43.77    36.38    19.85
Minnesota               43.48    31.85    24.67
Mississippi             40.77    49.68     9.55
Missouri                44.07    33.92    22.01
Montana                 37.63    35.12    27.25
Nebraska                29.40    46.58    24.02
Nevada                  37.36    34.73    27.91
New Hampshire           38.91    37.69    23.40
New Jersey              42.95    40.58    16.47
New Mexico              45.90    37.34    16.76
New York                49.73    33.88    16.39
North Carolina          42.65    43.44    13.91
North Dakota            32.18    44.22    23.60
Ohio                    40.18    38.35    21.47
Oklahoma                34.02    42.65    23.33
Oregon                  42.48    32.53    24.99
Pennsylvania            45.15    36.13    18.72
Rhode Island            47.04    29.02    23.94
South Carolina          39.88    48.02    12.10
South Dakota            37.14    40.66    22.20
U. S.                   43.01    37.45    19.54
Tennessee               47.08    42.43    10.49
Texas                   37.08    40.56    22.36
Utah                    24.65    43.36    31.99
Vermont                 46.11    30.42    23.47
Virginia                40.59    44.97    14.44
Washington              43.41    31.97    24.62
West Virginia           48.41    35.39    16.20
Wisconsin               41.13    36.78    22.09
Wyoming                 34.10    39.70    26.20
Alabama                 43.16    50.12     6.72
Alaska                  33.27    50.80    15.93
Arizona                 46.52    44.29     9.19
Arkansas                53.74    36.80     9.46
California              51.10    38.21    10.69
Colorado                44.43    45.80     9.77
Connecticut             52.83    34.69    12.48
D.C.                    85.19     9.34     5.47
Delaware                51.80    36.58    11.62
Florida                 48.02    42.32     9.66
Georgia                 45.84    47.01     7.15
Hawaii                  56.93    31.64    11.43
Idaho                   33.65    52.18    14.17
Illinois                54.32    36.81     8.87
Indiana                 41.55    47.13    11.32
Iowa                    50.26    39.92     9.82
Kansas                  36.08    54.29     9.63
Kentucky                45.84    44.88     9.28
Louisiana               52.01    39.94     8.05
Maine                   51.62    30.76    17.62
Maryland                54.25    38.27     7.48
Massachusetts           61.47    28.09    10.44
Michigan                51.69    38.48     9.83
Minnesota               51.10    34.96    13.94
Mississippi             44.08    49.21     6.71
Missouri                47.54    41.24    11.22
Montana                 41.23    44.11    14.66
Nebraska                34.95    53.65    11.40
Nevada                  43.93    42.91    13.16
New Hampshire           49.32    39.37    11.31
New Jersey              53.72    35.86    10.42
New Mexico              49.18    41.86     8.96
New York                59.47    30.61     9.92
North Carolina          44.04    48.73     7.23
North Dakota            40.13    46.94    12.93
Ohio                    47.38    41.02    11.60
Oklahoma                40.45    48.26    11.29
Oregon                  47.15    39.06    13.79
Pennsylvania            49.17    39.97    10.86
Rhode Island            59.71    26.82    13.47
South Carolina          43.85    49.89     6.26
South Dakota            43.03    46.49    10.48
U. S.                   49.24    40.71    10.05
Tennessee               48.00    45.59     6.41
Texas                   43.83    48.76     7.41
Utah                    33.30    54.37    12.33
Vermont                 53.35    31.09    15.56
Virginia                45.15    47.10     7.75
Washington              49.84    37.30    12.86
West Virginia           51.51    36.76    11.73
Wisconsin               48.81    38.48    12.71
Wyoming                 36.84    49.81    13.35
Alabama                 41.57    56.48     1.95
Alaska                  27.67    58.62    13.71
Arizona                 44.73    51.02     4.25
Arkansas                45.86    51.31     2.83
California              53.45    41.65     4.90
Colorado                42.39    50.75     6.86
Connecticut             55.91    38.44     5.65
D.C.                    85.16     8.95     5.89
Delaware                54.96    41.90     3.14
Florida                 48.84    48.85     2.31
Georgia                 42.98    54.67     2.35
Hawaii                  55.79    37.46     6.75
Idaho                   27.64    67.17     5.19
Illinois                54.60    42.58     2.82
Indiana                 41.01    56.65     2.34
Iowa                    48.54    48.22     3.24
Kansas                  37.24    58.04     4.72
Kentucky                41.37    56.50     2.13
Louisiana               44.88    52.55     2.57
Maine                   49.09    43.97     6.94
Maryland                56.57    40.18     3.25
Massachusetts           59.80    32.50     7.70
Michigan                51.28    46.15     2.57
Minnesota               47.91    45.50     6.59
Mississippi             40.70    57.62     1.68
Missouri                47.08    50.42     2.50
Montana                 33.36    58.44     8.20
Nebraska                33.25    62.25     4.50
Nevada                  45.98    49.52     4.50
New Hampshire           46.80    48.07     5.13
New Jersey              56.13    40.29     3.58
New Mexico              47.91    47.85     4.24
New York                60.21    35.23     4.56
North Carolina          43.20    56.03     0.77
North Dakota            33.06    60.66     6.28
Ohio                    46.46    49.97     3.57
Oklahoma                38.43    60.31     1.26
Oregon                  46.96    46.52     6.52
Pennsylvania            50.60    46.43     2.97
Rhode Island            60.99    31.91     7.10
South Carolina          40.90    56.84     2.26
South Dakota            37.56    60.30     2.14
Tennessee               47.28    51.15     1.57
Texas                   37.98    59.30     2.72
U. S.                   48.38    47.87     3.75
Utah                    26.34    66.83     6.83
Vermont                 50.63    40.70     8.67
Virginia                44.44    52.47     3.09
Washington              50.16    44.58     5.26
West Virginia           45.59    51.92     2.49
Wisconsin               47.83    47.61     4.56
Wyoming                 27.70    67.76     4.54
Alabama                 36.84    62.46     0.70
Alaska                  35.52    61.07     3.41
Arizona                 44.40    54.87     0.73
Arkansas                44.55    54.31     1.14
California              54.31    44.36     1.33
Colorado                47.02    51.69     1.29
Connecticut             54.31    43.95     1.74
D.C.                    89.18     9.34     1.48
Delaware                53.35    45.75     0.90
Florida                 47.09    52.10     0.81
Georgia                 41.37    57.97     0.66
Hawaii                  54.01    45.26     0.73
Idaho                   30.26    68.38     1.36
Illinois                54.82    44.48     0.70
Indiana                 39.26    59.94     0.80
Iowa                    49.23    49.90     0.87
Kansas                  36.62    62.00     1.38
Kentucky                39.69    59.55     0.76
Louisiana               42.22    56.72     1.06
Maine                   53.57    44.58     1.85
Maryland                55.91    42.93     1.16
Massachusetts           61.94    36.78     1.28
Michigan                51.23    47.81     0.96
Minnesota               51.09    47.61     1.30
Mississippi             39.76    59.45     0.79
Missouri                46.10    53.30     0.60
Montana                 38.56    59.07     2.37
Nebraska                32.68    65.90     1.42
Nevada                  47.88    50.47     1.65
New Hampshire           50.24    48.87     0.89
New Jersey              52.92    46.24     0.84
New Mexico              49.05    49.84     1.11
New York                58.37    40.08     1.55
North Carolina          43.58    56.02     0.40
North Dakota            35.50    62.86     1.64
Ohio                    48.71    50.81     0.48
Oklahoma                34.43    65.57     0.00
Oregon                  51.35    47.19     1.46
Pennsylvania            50.92    48.42     0.66
Rhode Island            59.42    38.67     1.91
South Carolina          40.90    57.98     1.12
South Dakota            38.44    59.91     1.65
Tennessee               42.53    56.80     0.67
Texas                   38.22    61.09     0.69
U. S.                   48.27    50.73     1.00
Utah                    26.00    71.54     2.46
Vermont                 58.94    38.80     2.26
Virginia                45.48    53.68     0.84
Washington              52.82    45.64     1.54
West Virginia           43.20    56.06     0.74
Wisconsin               49.70    49.32     0.98
Wyoming                 29.07    68.86     2.07
Alabama                 38.74    60.32     0.94
Alaska                  37.89    59.42     2.69
Arizona                 45.12    53.64     1.24
Arkansas                38.86    58.72     2.42
California              61.01    36.95     2.04
Colorado                53.66    44.71     1.63
Connecticut             60.59    38.22     1.19
D.C.                    92.46     6.53     1.01
Delaware                61.94    36.95     1.11
Florida                 51.03    48.22     0.75
Georgia                 46.99    52.20     0.81
Hawaii                  71.85    26.58     1.57
Idaho                   36.09    61.52     2.39
Illinois                61.92    36.78     1.30
Indiana                 49.95    48.91     1.14
Iowa                    53.93    44.39     1.68
Kansas                  41.65    56.61     1.74
Kentucky                41.17    57.40     1.43
Louisiana               39.93    58.56     1.51
Maine                   57.71    40.38     1.91
Maryland                61.92    36.47     1.61
Massachusetts           61.80    35.99     2.21
Michigan                57.43    40.96     1.61
Minnesota               54.06    43.82     2.12
Mississippi             43.00    56.18     0.82
Missouri                49.29    49.43     1.28
Montana                 47.25    49.51     3.24
Nebraska                41.60    56.53     1.87
Nevada                  55.15    42.65     2.20
New Hampshire           54.13    44.52     1.35
New Jersey              57.27    41.70     1.03
New Mexico              56.91    41.78     1.31
New York                62.88    36.03     1.09
North Carolina          49.70    49.38     0.92
North Dakota            44.62    53.25     2.13
Ohio                    51.50    46.91     1.59
Oklahoma                34.35    65.65     0.00
Oregon                  56.75    40.40     2.85
Pennsylvania            54.49    44.17     1.34
Rhode Island            62.86    35.06     2.08
South Carolina          44.90    53.87     1.23
South Dakota            44.75    53.16     2.09
Tennessee               41.83    56.90     1.27
Texas                   43.68    55.45     0.87
U. S.                   52.93    45.65     1.42
Utah                    34.41    62.58     3.01
Vermont                 67.46    30.45     2.09
Virginia                52.63    46.33     1.04
Washington              57.65    40.48     1.87
West Virginia           42.59    55.71     1.70
Wisconsin               56.22    42.31     1.47
Wyoming                 32.54    64.78     2.68
Alabama                 38.36    60.55     1.09
Alaska                  40.81    54.80     4.39
Arizona                 44.59    53.65     1.76
Arkansas                36.88    60.57     2.55
California              60.24    37.12     2.64
Colorado                51.49    46.13     2.38
Connecticut             58.06    40.73     1.21
D.C.                    90.91     7.28     1.81
Delaware                58.61    39.98     1.41
Florida                 50.01    49.13     0.86
Georgia                 45.48    53.30     1.22
Hawaii                  70.55    27.84     1.61
Idaho                   32.62    64.53     2.85
Illinois                57.60    40.73     1.67
Indiana                 43.93    54.13     1.94
Iowa                    51.99    46.18     1.83
Kansas                  37.99    59.71     2.30
Kentucky                37.80    60.49     1.71
Louisiana               40.58    57.78     1.64
Maine                   56.27    40.98     2.75
Maryland                61.97    35.90     2.13
Massachusetts           60.65    37.51     1.84
Michigan                54.21    44.71     1.08
Minnesota               52.65    44.96     2.39
Mississippi             43.79    55.29     0.92
Missouri                44.38    53.76     1.86
Montana                 41.70    55.35     2.95
Nebraska                38.03    59.80     2.17
Nevada                  52.36    45.68     1.96
New Hampshire           51.98    46.40     1.62
New Jersey              58.38    40.59     1.03
New Mexico              52.99    42.84     4.17
New York                63.35    35.17     1.48
North Carolina          48.35    50.39     1.26
North Dakota            38.69    58.32     2.99
Ohio                    50.67    47.69     1.64
Oklahoma                33.23    66.77     0.00
Oregon                  54.24    42.15     3.61
Pennsylvania            51.97    46.59     1.44
Rhode Island            62.70    35.24     2.06
South Carolina          44.09    54.56     1.35
South Dakota            39.87    57.89     2.24
Tennessee               39.08    59.48     1.44
Texas                   41.38    57.17     1.45
U. S.                   51.06    47.20     1.74
Utah                    24.75    72.79     2.46
Vermont                 66.57    30.97     2.46
Virginia                51.16    47.28     1.56
Washington              56.16    41.29     2.55
West Virginia           35.54    62.30     2.16
Wisconsin               52.83    45.89     1.28
Wyoming                 27.82    68.64     3.54
Alabama                 34.36    62.08     3.56
Alaska                  36.55    51.28    12.17
Arizona                 45.13    48.67     6.20
Arkansas                33.65    60.57     5.78
California              61.73    31.62     6.65
Colorado                48.16    43.25     8.59
Connecticut             54.57    40.93     4.50
D.C.                    90.48     4.07     5.45
Delaware                53.09    41.72     5.19
Florida                 47.82    49.02     3.16
Georgia                 45.64    50.77     3.59
Hawaii                  62.22    30.03     7.75
Idaho                   27.49    59.26    13.25
Illinois                55.83    38.76     5.41
Indiana                 37.91    56.82     5.27
Iowa                    41.74    51.15     7.11
Kansas                  36.05    56.65     7.30
Kentucky                32.68    62.52     4.80
Louisiana               38.45    58.09     3.46
Maine                   47.83    44.87     7.30
Maryland                60.33    33.91     5.76
Massachusetts           60.01    32.81     7.18
Michigan                47.27    47.50     5.23
Minnesota               46.44    44.92     8.64
Mississippi             40.11    57.94     1.95
Missouri                38.14    56.77     5.09
Montana                 35.75    56.17     8.08
Nebraska                33.70    58.75     7.55
Nevada                  47.50    45.98     6.52
New Hampshire           46.98    46.61     6.41
New Jersey              54.99    41.00     4.01
New Mexico              48.26    40.04    11.70
New York                59.01    36.52     4.47
North Carolina          46.17    49.83     4.00
North Dakota            27.23    62.96     9.81
Ohio                    43.56    51.69     4.75
Oklahoma                28.93    65.32     5.75
Oregon                  50.07    39.09    10.84
Pennsylvania            47.46    48.18     4.36
Rhode Island            54.41    38.90     6.69
South Carolina          40.67    54.94     4.39
South Dakota            31.74    61.53     6.73
Tennessee               34.72    60.72     4.56
Texas                   43.24    52.23     4.53
U. S.                   48.18    46.09     5.73
Utah                    27.46    45.54    27.00
Vermont                 56.68    30.27    13.05
Virginia                49.73    44.41     5.86
Washington              52.54    36.83    10.63
West Virginia           26.43    68.50     5.07
Wisconsin               46.45    47.22     6.33
Wyoming                 21.63    67.40    10.97
